CustomerID,CustomerName,Gender,BirthDate,SignupDate,City,Latitude,Longitude,ProductCount,TotalBalance,AccountTypes,RecencyDays,Frequency,MonetaryDebit,R_Score,F_Score,M_Score,RFM_Score,IsDormant,ValueSegment,EngagementStage,LastTxnDate
2090,Ngozi Lawal,F,1971-11-06,2023-08-19,Calabar,4.9757,8.3417,2,383619.01,current|loan,8,25,2008172.12,4,4,4,444,0,Champions,High Value,2026-07-09
2091,Emeka Mohammed,F,1988-01-08,2025-08-16,Owerri,5.484,7.0351,1,467577.7,loan,418,5,315600.33999999997,1,1,1,111,1,Hibernating,Dormant,2025-05-25
2092,Segun Ajibade,F,1989-09-03,2026-06-28,Ibadan,7.3775,3.947,2,677162.45,current|loan,30,32,2130759.53,3,4,4,344,0,Loyal,High Value,2026-06-17
2093,Ifeanyi Nwabueze,M,1992-08-22,2024-11-27,Abuja,9.0765,7.3986,1,334081.46,savings,40,13,1178787.82,2,2,2,222,0,Hibernating,Active,2026-06-07
2094,Emeka Lawal,M,1995-05-10,2024-01-12,Calabar,4.9757,8.3417,2,390701.4,loan|savings,44,20,1346698.6,2,3,3,233,0,Loyal,Multi-Product,2026-06-03
2095,Abubakar Adelaja,M,1989-06-08,2024-10-30,Abeokuta,7.1475,3.3619,1,36752.13,current,34,13,469102.92000000004,3,2,1,321,0,At Risk,Active,2026-06-13
2096,Grace Ajibade,M,1986-06-21,2023-12-16,Enugu,6.4584,7.5464,2,530456.73,loan|savings,4,28,906554.59,5,4,2,542,0,At Risk,Multi-Product,2026-07-13
2097,Tunde Abiola,F,1992-05-25,2026-07-14,Owerri,5.484,7.0351,1,273892.48,savings,11,21,749346.51,4,3,2,432,0,At Risk,Active,2026-07-06
2098,Chinedu Suleman,M,1994-08-31,2023-07-31,Port Harcourt,4.8156,7.0498,2,377593.82,current|loan,53,35,2044207.56,2,5,4,254,0,Loyal,High Value,2026-05-25
2099,Tunde Okoro,M,1981-10-27,2026-01-15,Abuja,9.0765,7.3986,2,418868.47,current|savings,56,40,1655582.8800000001,2,5,4,254,0,Loyal,High Value,2026-05-22
2100,Segun Balogun,M,1978-09-17,2026-05-08,Benin City,6.335,5.6037,2,817957.22,savings,23,28,2278982.5300000003,3,4,5,345,0,Loyal,High Value,2026-06-24
2101,Segun Adelaja,F,1989-03-01,2024-05-03,Jos,9.8965,8.8583,2,560502.6599999999,savings,39,28,1108310.86,2,4,2,242,0,Loyal,Multi-Product,2026-06-08
2102,Ifeanyi Ibrahim,F,1972-03-21,2023-08-02,Kano,12.0022,8.592,1,307355.22,loan,6,23,2107253.81,5,3,4,534,0,Champions,Active,2026-07-11
2103,Ibrahim Johnson,F,1974-12-16,2024-08-19,Abuja,9.0765,7.3986,1,336210.67,loan,46,14,564106.47,2,2,1,221,0,Hibernating,Active,2026-06-01
2104,Grace Nwachukwu,F,1991-04-29,2024-03-21,Benin City,6.335,5.6037,1,277276.09,loan,19,23,1616981.8399999999,3,3,4,334,0,Loyal,Active,2026-06-28
2105,Adesuwa Ibrahim,F,1988-07-24,2026-05-11,Owerri,5.484,7.0351,1,85875.69,current,17,12,595629.2200000001,4,1,1,411,0,At Risk,Active,2026-06-30
2106,Yakubu Ahmed,F,1977-05-30,2025-09-02,Benin City,6.335,5.6037,2,308340.44,current|loan,131,13,532782.88,1,2,1,121,0,Hibernating,Multi-Product,2026-03-08
2107,Ibrahim Okonkwo,M,1978-12-29,2026-03-12,Benin City,6.335,5.6037,2,486883.8,current,64,21,1040980.58,2,3,2,232,0,Hibernating,Multi-Product,2026-05-14
2108,Kehinde Ajibade,F,1996-04-30,2023-11-16,Owerri,5.484,7.0351,2,530140.9,loan,379,13,698063.91,1,2,1,121,1,Hibernating,Dormant,2025-07-03
2109,Segun Ogunleye,M,1974-04-13,2026-07-08,Owerri,5.484,7.0351,2,440749.35,current|savings,25,25,1431249.83,3,4,3,343,0,Loyal,Multi-Product,2026-06-22
2110,Zainab Adelaja,F,1985-03-09,2024-05-03,Abeokuta,7.1475,3.3619,2,760756.95,current|savings,1,26,2278464.8,5,4,5,545,0,Champions,High Value,2026-07-16
2111,Ngozi Ogunleye,F,1984-09-16,2024-09-18,Ibadan,7.3775,3.947,2,561219.68,loan|savings,8,26,1401514.35,4,4,3,443,0,Champions,Multi-Product,2026-07-09
2112,Abubakar Ibrahim,M,1984-09-16,2024-07-14,Jos,9.8965,8.8583,1,292655.98,current,102,15,780526.13,1,2,2,122,0,Hibernating,Active,2026-04-06
2113,David Onyeka,M,1984-09-30,2026-05-17,Abuja,9.0765,7.3986,2,346579.73,savings,4,35,2976242.64,5,5,5,555,0,Champions,High Value,2026-07-13
2114,Zainab Umeh,M,1976-06-27,2025-03-12,Kaduna,10.5105,7.4165,1,455957.43,savings,11,14,688500.58,4,2,1,421,0,At Risk,Active,2026-07-06
2115,David Bello,F,1990-05-10,2026-04-01,Lagos,6.5244,3.3792,2,221791.7,current,25,21,1244719.48,3,3,3,333,0,At Risk,Multi-Product,2026-06-22
2116,Grace Adegoke,M,1975-03-31,2023-12-08,Kaduna,10.5105,7.4165,2,377036.98,current|savings,41,19,1458308.32,2,2,3,223,0,Hibernating,Multi-Product,2026-06-06
2117,David Johnson,M,1988-02-09,2026-04-29,Benin City,6.335,5.6037,1,260858.06,savings,7,23,1248762.95,5,3,3,533,0,At Risk,Active,2026-07-10
2118,Ibrahim Abiola,F,1970-11-07,2025-06-21,Jos,9.8965,8.8583,1,472082.72,loan,7,19,492217.99,5,2,1,521,0,At Risk,Active,2026-07-10
2119,Zainab Mohammed,M,1972-05-05,2026-02-21,Port Harcourt,4.8156,7.0498,2,391984.67,loan|savings,4,31,2802300.09,5,4,5,545,0,Champions,High Value,2026-07-13
2120,Halima Okoro,F,1992-05-09,2026-07-07,Enugu,6.4584,7.5464,2,575411.4199999999,current|loan,2,18,900989.1,5,2,2,522,0,At Risk,Multi-Product,2026-07-15
2121,Adesuwa Ibrahim,M,1984-12-09,2024-09-07,Calabar,4.9757,8.3417,2,229340.69,loan|savings,4,27,2075913.88,5,4,4,544,0,Champions,High Value,2026-07-13
2122,Lilian Suleman,M,1985-04-19,2026-04-29,Owerri,5.484,7.0351,2,310104.43,loan,28,36,2471685.46,3,5,5,355,0,Loyal,High Value,2026-06-19
2123,Ibrahim Abiola,F,1984-10-16,2025-01-23,Kano,12.0022,8.592,1,182083.2,loan,0,11,1097967.32,5,1,2,512,0,At Risk,Active,2026-07-17
2124,David Okeke,F,1995-08-06,2025-08-07,Calabar,4.9757,8.3417,2,639271.46,savings,45,15,1085747.72,2,2,2,222,0,Hibernating,Multi-Product,2026-06-02
2125,Kehinde Mohammed,F,1980-06-16,2024-02-29,Ibadan,7.3775,3.947,1,496828.18,current,396,9,959592.21,1,1,2,112,1,Hibernating,Dormant,2025-06-16
2126,Emeka Johnson,M,1982-11-17,2023-10-29,Kano,12.0022,8.592,2,702817.6,current|savings,29,27,2210815.8,3,4,5,345,0,Loyal,High Value,2026-06-18
2127,Tunde Okeke,F,1991-03-01,2024-11-08,Kano,12.0022,8.592,1,167391.83,current,63,15,1176298.78,2,2,2,222,0,Hibernating,Active,2026-05-15
2128,Ngozi Okoro,F,1991-09-30,2026-02-20,Owerri,5.484,7.0351,2,469631.6,loan|savings,16,21,1201053.79,4,3,3,433,0,At Risk,Multi-Product,2026-07-01
2129,Uche Eze,M,1973-03-19,2026-01-20,Kaduna,10.5105,7.4165,2,491475.93,current|loan,36,29,1412601.24,2,4,3,243,0,Loyal,Multi-Product,2026-06-11
2130,Ibrahim Umeh,M,1995-07-20,2025-01-16,Lagos,6.5244,3.3792,1,226781.09,current,51,18,1386215.87,2,2,3,223,0,Hibernating,Active,2026-05-27
2131,Chinedu Mohammed,M,1976-03-30,2026-02-20,Kano,12.0022,8.592,2,478435.63,loan|savings,16,20,1283684.93,4,3,3,433,0,At Risk,Multi-Product,2026-07-01
2132,Uche Lawal,F,1985-02-01,2023-09-10,Benin City,6.335,5.6037,1,245395.71,savings,86,7,627227.9299999999,1,1,1,111,0,Hibernating,Active,2026-04-22
2133,Uche Mohammed,F,1974-01-08,2023-10-31,Jos,9.8965,8.8583,2,657064.56,current|savings,141,29,2825519.29,1,4,5,145,0,Loyal,High Value,2026-02-26
2134,Uche Adelaja,F,1994-11-29,2025-06-24,Ibadan,7.3775,3.947,2,422399.15,loan,27,36,1954073.83,3,5,4,354,0,Loyal,High Value,2026-06-20
2135,David Hassan,M,1976-05-18,2026-01-02,Abuja,9.0765,7.3986,2,566071.16,loan|savings,44,36,1906167.02,2,5,4,254,0,Loyal,High Value,2026-06-03
2136,Ibrahim Eze,F,1971-01-05,2025-10-20,Lagos,6.5244,3.3792,2,737068.19,loan|savings,4,36,2472712.49,5,5,5,555,0,Champions,High Value,2026-07-13
2137,Halima Adegoke,M,1975-04-15,2025-12-31,Owerri,5.484,7.0351,2,613804.34,savings,34,18,540285.0,3,2,1,321,0,At Risk,Multi-Product,2026-06-13
2138,Kehinde Mohammed,F,1988-03-22,2026-05-30,Enugu,6.4584,7.5464,2,188961.07,current|loan,15,30,1580452.6400000001,4,4,3,443,0,Champions,Multi-Product,2026-07-02
2139,Emeka Hassan,F,1987-07-06,2026-01-24,Kaduna,10.5105,7.4165,2,452014.06,current|savings,1,20,1136826.67,5,3,2,532,0,At Risk,Multi-Product,2026-07-16
2140,Lilian Ahmed,F,1984-03-07,2024-05-21,Jos,9.8965,8.8583,2,161606.55,savings,43,30,1582884.57,2,4,3,243,0,Loyal,Multi-Product,2026-06-04
2141,Mercy Ahmed,M,1987-10-02,2026-04-14,Ibadan,7.3775,3.947,1,318870.62,savings,15,22,1161377.22,4,3,2,432,0,At Risk,Active,2026-07-02
2142,Mercy Hassan,M,1978-04-03,2024-11-24,Lagos,6.5244,3.3792,1,102023.46,savings,373,13,1486229.01,1,2,3,123,1,Hibernating,Dormant,2025-07-09
2143,Abubakar Ajibade,F,1985-02-07,2024-04-02,Kaduna,10.5105,7.4165,2,748388.74,current|savings,25,20,1234291.8699999999,3,3,3,333,0,At Risk,Multi-Product,2026-06-22
2144,Obinna Adelaja,F,1995-03-15,2025-01-16,Benin City,6.335,5.6037,1,411513.84,loan,418,4,588226.81,1,1,1,111,1,Hibernating,Dormant,2025-05-25
2145,Uche Okonkwo,F,1988-11-16,2023-12-25,Abeokuta,7.1475,3.3619,2,464946.70999999996,loan|savings,25,33,2953936.68,3,5,5,355,0,Loyal,High Value,2026-06-22
2146,Fatima Adelaja,M,1978-07-04,2024-07-12,Ibadan,7.3775,3.947,1,408648.36,loan,34,16,1010681.84,3,2,2,322,0,At Risk,Active,2026-06-13
2147,Amaka Johnson,F,1996-03-04,2024-05-18,Abeokuta,7.1475,3.3619,2,965122.42,savings,54,25,1399546.5,2,4,3,243,0,Loyal,Multi-Product,2026-05-24
2148,Adesuwa Nwabueze,M,1990-12-25,2024-11-18,Abeokuta,7.1475,3.3619,2,643780.3200000001,current|loan,9,34,2004540.06,4,5,4,454,0,Champions,High Value,2026-07-08
2149,Amaka Suleman,F,1994-05-16,2026-04-12,Benin City,6.335,5.6037,1,331574.88,loan,15,7,197561.11,4,1,1,411,0,At Risk,Active,2026-07-02
2150,Mercy Eze,M,1983-01-14,2025-04-12,Calabar,4.9757,8.3417,1,49872.37,loan,37,5,189287.3,2,1,1,211,0,Hibernating,Active,2026-06-10
2151,David Obi,M,1981-05-22,2024-10-14,Enugu,6.4584,7.5464,2,761981.24,current|loan,7,21,1159263.97,5,3,2,532,0,At Risk,Multi-Product,2026-07-10
2152,Yakubu Johnson,M,1978-10-05,2024-07-17,Enugu,6.4584,7.5464,2,602063.3999999999,savings,24,30,2052042.52,3,4,4,344,0,Loyal,High Value,2026-06-23
2153,Emeka Umeh,F,1977-05-31,2025-05-04,Enugu,6.4584,7.5464,2,119310.07999999999,current|loan,9,14,1010992.03,4,2,2,422,0,At Risk,Multi-Product,2026-07-08
2154,Uche Johnson,M,1985-04-12,2024-07-05,Kaduna,10.5105,7.4165,1,100627.97,savings,13,16,1208350.91,4,2,3,423,0,At Risk,Active,2026-07-04
2155,Emmanuel Eze,M,1990-08-04,2024-12-13,Port Harcourt,4.8156,7.0498,2,314961.63,loan|savings,39,31,2020774.64,2,4,4,244,0,Loyal,High Value,2026-06-08
2156,Chinedu Hassan,F,1986-05-24,2024-12-23,Abeokuta,7.1475,3.3619,2,640483.83,loan,4,41,2230366.1,5,5,5,555,0,Champions,High Value,2026-07-13
2157,Chinedu Ogunleye,F,1995-09-30,2025-09-26,Calabar,4.9757,8.3417,2,478570.57,loan,34,10,634317.07,3,1,1,311,0,Hibernating,Multi-Product,2026-06-13
2158,Zainab Danjuma,M,1987-04-15,2025-07-03,Kaduna,10.5105,7.4165,2,360297.28,loan,23,22,923649.17,3,3,2,332,0,At Risk,Multi-Product,2026-06-24
2159,Tunde Adegoke,M,1975-04-29,2023-09-18,Benin City,6.335,5.6037,2,493820.1,current,365,22,1234895.07,1,3,3,133,0,Loyal,Multi-Product,2025-07-17
2160,Ngozi Okeke,M,1986-03-04,2025-07-06,Enugu,6.4584,7.5464,2,519840.97,savings,21,29,1354149.91,3,4,3,343,0,Loyal,Multi-Product,2026-06-26
2161,Segun Nwabueze,M,1985-06-12,2025-12-15,Calabar,4.9757,8.3417,2,661397.53,current|loan,25,36,2028237.52,3,5,4,354,0,Loyal,High Value,2026-06-22
2162,Lilian Okoro,M,1978-03-19,2025-09-01,Kano,12.0022,8.592,2,155414.8,loan,2,36,2545452.63,5,5,5,555,0,Champions,High Value,2026-07-15
2163,Abubakar Danjuma,F,1992-08-11,2026-01-01,Abeokuta,7.1475,3.3619,2,626054.6799999999,current,4,42,2558575.23,5,5,5,555,0,Champions,High Value,2026-07-13
2164,Mercy Okeke,M,1976-10-06,2024-08-10,Abuja,9.0765,7.3986,2,481265.83,current|savings,5,17,1298435.78,5,2,3,523,0,At Risk,Multi-Product,2026-07-12
2165,David Nwachukwu,M,1996-05-01,2023-10-21,Calabar,4.9757,8.3417,1,401548.56,savings,22,23,1065633.35,3,3,2,332,0,At Risk,Active,2026-06-25
2166,Segun Danjuma,F,1978-07-20,2025-01-06,Kaduna,10.5105,7.4165,2,759478.0900000001,current|loan,135,16,731310.0,1,2,1,121,0,Hibernating,Multi-Product,2026-03-04
2167,Bola Nwabueze,F,1996-07-12,2025-05-06,Port Harcourt,4.8156,7.0498,2,633293.4299999999,current|savings,35,35,2089641.78,2,5,4,254,0,Loyal,High Value,2026-06-12
2168,Yakubu Nwachukwu,M,1994-01-09,2025-11-24,Kaduna,10.5105,7.4165,1,96396.44,savings,2,19,833477.53,5,2,2,522,0,At Risk,Active,2026-07-15
2169,Adesuwa Danjuma,M,1991-05-18,2025-12-04,Benin City,6.335,5.6037,1,124168.37,loan,38,14,944303.48,2,2,2,222,0,Hibernating,Active,2026-06-09
2170,Uche Adelaja,F,1990-05-28,2026-04-23,Port Harcourt,4.8156,7.0498,2,285022.01,current|loan,30,42,2999889.33,3,5,5,355,0,Loyal,High Value,2026-06-17
2171,Yakubu Danjuma,M,1990-10-16,2025-12-07,Benin City,6.335,5.6037,2,310366.43,current|savings,16,17,1149413.8,4,2,2,422,0,At Risk,Multi-Product,2026-07-01
2172,Emeka Bello,M,1994-12-12,2024-05-19,Benin City,6.335,5.6037,2,739604.77,loan,25,26,2278696.38,3,4,5,345,0,Loyal,High Value,2026-06-22
2173,Abubakar Nwabueze,M,1978-07-23,2025-06-15,Calabar,4.9757,8.3417,2,736161.76,savings,42,31,2085627.1199999999,2,4,4,244,0,Loyal,High Value,2026-06-05
2174,Amaka Ahmed,F,1992-11-08,2023-09-18,Kano,12.0022,8.592,1,211091.86,current,11,17,933514.4199999999,4,2,2,422,0,At Risk,Active,2026-07-06
2175,Emmanuel Bello,M,1976-05-13,2026-03-05,Owerri,5.484,7.0351,1,305073.31,current,14,12,569870.94,4,1,1,411,0,At Risk,Active,2026-07-03
2176,Chinedu Balogun,M,1983-03-16,2026-05-17,Port Harcourt,4.8156,7.0498,1,200775.24,savings,365,7,360879.99,1,1,1,111,0,Hibernating,Active,2025-07-17
2177,Ngozi Adegoke,M,1978-04-19,2024-12-11,Benin City,6.335,5.6037,2,592480.9199999999,savings,16,41,2025380.93,4,5,4,454,0,Champions,High Value,2026-07-01
2178,David Adelaja,M,1973-01-30,2025-05-08,Calabar,4.9757,8.3417,2,448247.97,loan,3,24,997536.62,5,3,2,532,0,At Risk,Multi-Product,2026-07-14
2179,Lilian Onyeka,M,1976-05-10,2026-01-23,Owerri,5.484,7.0351,2,445455.99,loan|savings,12,36,1937405.39,4,5,4,454,0,Champions,High Value,2026-07-05
2180,Zainab Okonkwo,M,1989-01-14,2024-07-06,Abuja,9.0765,7.3986,2,215911.66999999998,current|savings,149,13,777249.95,1,2,2,122,0,Hibernating,Multi-Product,2026-02-18
2181,Ibrahim Bello,M,1975-09-18,2025-12-29,Abuja,9.0765,7.3986,2,823201.38,current|loan,13,32,2022176.02,4,4,4,444,0,Champions,High Value,2026-07-04
2182,Bola Onyeka,F,1979-03-12,2024-08-03,Enugu,6.4584,7.5464,1,352805.1,loan,13,15,995265.08,4,2,2,422,0,At Risk,Active,2026-07-04
2183,Adesuwa Ibrahim,M,1993-02-22,2024-03-14,Enugu,6.4584,7.5464,2,412765.12,current|savings,11,22,1935369.69,4,3,4,434,0,Champions,High Value,2026-07-06
2184,Abubakar Ogunleye,M,1982-05-19,2024-08-02,Abeokuta,7.1475,3.3619,2,562014.88,current|savings,5,29,1911273.06,5,4,4,544,0,Champions,High Value,2026-07-12
2185,Ifeanyi Ajibade,M,1971-06-22,2023-11-08,Abeokuta,7.1475,3.3619,1,29362.74,savings,10,16,729289.1699999999,4,2,1,421,0,At Risk,Active,2026-07-07
2186,Kehinde Suleman,F,1987-11-18,2025-02-03,Calabar,4.9757,8.3417,1,330024.4,current,20,21,986120.7,3,3,2,332,0,At Risk,Active,2026-06-27
2187,Tunde Johnson,F,1988-01-27,2026-06-06,Jos,9.8965,8.8583,1,250437.27,current,33,24,1483049.4,3,3,3,333,0,At Risk,Active,2026-06-14
2188,Bola Adegoke,F,1991-03-09,2023-12-26,Kano,12.0022,8.592,2,441261.55000000005,current|loan,39,31,1627049.06,2,4,4,244,0,Loyal,High Value,2026-06-08
2189,Grace Obi,M,1973-09-03,2024-12-09,Abeokuta,7.1475,3.3619,1,323960.27,loan,36,24,1632399.01,2,3,4,234,0,Loyal,Active,2026-06-11
2190,Halima Ahmed,F,1992-06-17,2025-12-07,Ibadan,7.3775,3.947,2,503183.7,loan|savings,33,36,2846298.7600000002,3,5,5,355,0,Loyal,High Value,2026-06-14
2191,Uche Mohammed,M,1979-04-09,2024-01-06,Abeokuta,7.1475,3.3619,2,418683.98000000004,current|savings,2,42,2808596.09,5,5,5,555,0,Champions,High Value,2026-07-15
2192,Fatima Okeke,M,1981-11-01,2025-10-21,Abeokuta,7.1475,3.3619,1,18681.68,loan,4,18,1224034.87,5,2,3,523,0,At Risk,Active,2026-07-13
2193,Emeka Suleman,M,1970-11-08,2024-12-19,Enugu,6.4584,7.5464,2,431755.95,loan|savings,386,16,963384.1699999999,1,2,2,122,1,Hibernating,Dormant,2025-06-26
2194,Uche Okonkwo,F,1985-07-10,2025-06-04,Abeokuta,7.1475,3.3619,1,118464.77,savings,8,7,263451.78,4,1,1,411,0,At Risk,Active,2026-07-09
2195,Ibrahim Ajibade,M,1977-09-16,2026-06-22,Calabar,4.9757,8.3417,2,818517.4,current|loan,126,26,1029215.04,1,4,2,142,0,Loyal,Multi-Product,2026-03-13
2196,Aisha Hassan,M,1974-09-07,2024-02-29,Ibadan,7.3775,3.947,1,48358.11,savings,148,10,356241.42,1,1,1,111,0,Hibernating,Active,2026-02-19
2197,Uche Obi,M,1971-08-14,2024-04-25,Calabar,4.9757,8.3417,2,471541.44,current|savings,26,42,2593673.1,3,5,5,355,0,Loyal,High Value,2026-06-21
2198,Kehinde Onyeka,F,1972-12-01,2023-11-03,Kano,12.0022,8.592,2,543783.61,loan|savings,9,22,955577.4,4,3,2,432,0,At Risk,Multi-Product,2026-07-08
2199,Kehinde Lawal,F,1976-04-15,2026-03-08,Ibadan,7.3775,3.947,1,18439.18,current,17,13,713734.96,4,2,1,421,0,At Risk,Active,2026-06-30
2200,Adesuwa Bello,F,1977-08-05,2024-03-20,Abuja,9.0765,7.3986,1,473149.53,current,66,6,275981.58,2,1,1,211,0,Hibernating,Active,2026-05-12
2201,David Balogun,F,1997-04-08,2025-12-14,Calabar,4.9757,8.3417,1,469805.65,savings,84,8,420510.49,1,1,1,111,0,Hibernating,Active,2026-04-24
2202,Obinna Nwabueze,M,1983-10-10,2023-12-09,Owerri,5.484,7.0351,2,318123.35,loan|savings,28,21,1316377.32,3,3,3,333,0,At Risk,Multi-Product,2026-06-19
2203,Emmanuel Adelaja,M,1986-01-26,2025-07-25,Port Harcourt,4.8156,7.0498,2,471427.26,current|savings,27,45,2731709.35,3,5,5,355,0,Loyal,High Value,2026-06-20
2204,Emmanuel Okeke,F,1987-07-11,2023-08-12,Abeokuta,7.1475,3.3619,2,656031.42,savings,44,38,1657917.94,2,5,4,254,0,Loyal,High Value,2026-06-03
2205,Bola Okonkwo,M,1983-04-03,2023-10-22,Enugu,6.4584,7.5464,2,412390.27999999997,loan|savings,23,33,1989853.1,3,5,4,354,0,Loyal,High Value,2026-06-24
2206,Halima Adegoke,F,1980-04-11,2024-08-30,Owerri,5.484,7.0351,1,100664.91,current,4,24,1490650.3900000001,5,3,3,533,0,At Risk,Active,2026-07-13
2207,David Lawal,F,1986-08-19,2025-04-21,Jos,9.8965,8.8583,2,603490.76,current|loan,93,17,795968.84,1,2,2,122,0,Hibernating,Multi-Product,2026-04-15
2208,Tunde Mohammed,M,1994-04-06,2025-01-03,Owerri,5.484,7.0351,1,454131.44,current,23,20,1770179.32,3,3,4,334,0,Loyal,Active,2026-06-24
2209,Abubakar Adegoke,M,1974-07-25,2025-07-22,Enugu,6.4584,7.5464,2,797194.04,loan|savings,20,37,2287065.03,3,5,5,355,0,Loyal,High Value,2026-06-27
2210,Fatima Suleman,F,1982-08-20,2024-12-11,Port Harcourt,4.8156,7.0498,2,459000.07999999996,loan|savings,401,8,500760.24,1,1,1,111,1,Hibernating,Dormant,2025-06-11
2211,Bola Obi,M,1970-01-28,2024-02-09,Lagos,6.5244,3.3792,1,435312.33,savings,54,13,1056345.18,2,2,2,222,0,Hibernating,Active,2026-05-24
2212,Abubakar Eze,M,1978-01-04,2023-08-31,Port Harcourt,4.8156,7.0498,1,264559.06,current,42,16,661455.49,2,2,1,221,0,Hibernating,Active,2026-06-05
2213,Zainab Ahmed,F,1989-06-09,2023-10-08,Port Harcourt,4.8156,7.0498,2,267534.41,current,7,32,1578575.02,5,4,3,543,0,Champions,Multi-Product,2026-07-10
2214,Obinna Okoro,F,1974-02-23,2025-03-24,Port Harcourt,4.8156,7.0498,1,177609.44,loan,141,6,322314.14,1,1,1,111,0,Hibernating,Active,2026-02-26
2215,Ngozi Okonkwo,M,1987-06-15,2025-07-25,Calabar,4.9757,8.3417,1,378618.77,current,59,23,1283052.75,2,3,3,233,0,Loyal,Active,2026-05-19
2216,Zainab Obi,F,1971-09-23,2024-12-11,Benin City,6.335,5.6037,2,613319.06,savings,39,30,2295087.09,2,4,5,245,0,Loyal,High Value,2026-06-08
2217,Emeka Johnson,F,1995-04-26,2026-01-16,Abeokuta,7.1475,3.3619,2,350835.56,loan,18,21,940005.9199999999,4,3,2,432,0,At Risk,Multi-Product,2026-06-29
2218,Amaka Suleman,F,1971-10-16,2024-05-02,Kaduna,10.5105,7.4165,1,416002.46,current,13,20,1633218.1400000001,4,3,4,434,0,Champions,Active,2026-07-04
2219,Amaka Obi,M,1987-07-10,2025-04-21,Kaduna,10.5105,7.4165,1,229024.39,current,34,16,1738089.56,3,2,4,324,0,At Risk,Active,2026-06-13
2220,Grace Johnson,F,1974-10-14,2025-06-24,Kaduna,10.5105,7.4165,1,100652.58,loan,4,23,1059514.78,5,3,2,532,0,At Risk,Active,2026-07-13
2221,Halima Balogun,F,1971-07-28,2025-12-25,Kaduna,10.5105,7.4165,2,681670.3700000001,current,81,28,2002233.79,1,4,4,144,0,Loyal,High Value,2026-04-27
2222,Ifeanyi Hassan,F,1996-07-20,2024-06-21,Ibadan,7.3775,3.947,1,74480.22,current,4,14,1271470.41,5,2,3,523,0,At Risk,Active,2026-07-13
2223,Kehinde Lawal,F,1987-09-26,2023-09-08,Lagos,6.5244,3.3792,1,168713.1,current,147,6,282286.68,1,1,1,111,0,Hibernating,Active,2026-02-20
2224,Obinna Ogunleye,F,1991-07-14,2025-08-15,Port Harcourt,4.8156,7.0498,2,401702.44,savings,1,30,2610640.19,5,4,5,545,0,Champions,High Value,2026-07-16
2225,Uche Okoro,M,1974-12-14,2025-10-03,Lagos,6.5244,3.3792,1,435246.38,loan,118,8,947295.11,1,1,2,112,0,Hibernating,Active,2026-03-21
2226,Ifeanyi Johnson,F,1971-02-05,2023-11-01,Ibadan,7.3775,3.947,2,906917.97,loan,13,29,2576925.38,4,4,5,445,0,Champions,High Value,2026-07-04
2227,Segun Eze,M,1994-01-09,2024-05-28,Owerri,5.484,7.0351,2,498174.11,current|savings,440,12,462696.58,1,1,1,111,1,Hibernating,Dormant,2025-05-03
2228,Halima Suleman,F,1979-05-16,2026-01-27,Enugu,6.4584,7.5464,2,705503.96,current|savings,3,38,2265493.53,5,5,5,555,0,Champions,High Value,2026-07-14
2229,Adesuwa Hassan,M,1974-01-20,2023-07-24,Benin City,6.335,5.6037,2,654076.04,loan|savings,3,32,2371121.08,5,4,5,545,0,Champions,High Value,2026-07-14
2230,David Onyeka,F,1983-01-16,2023-08-01,Abuja,9.0765,7.3986,2,435466.51,current|loan,9,33,2219015.6,4,5,5,455,0,Champions,High Value,2026-07-08
2231,Fatima Balogun,F,1987-10-23,2026-04-03,Abeokuta,7.1475,3.3619,2,725241.84,savings,24,32,2248249.44,3,4,5,345,0,Loyal,High Value,2026-06-23
2232,Lilian Danjuma,F,1987-08-11,2025-02-22,Jos,9.8965,8.8583,1,491436.71,loan,20,13,996433.18,3,2,2,322,0,At Risk,Active,2026-06-27
2233,Bola Hassan,F,1970-11-14,2026-05-28,Port Harcourt,4.8156,7.0498,2,567557.12,current|savings,127,30,2183174.25,1,4,5,145,0,Loyal,High Value,2026-03-12
2234,Grace Balogun,M,1980-03-25,2026-05-23,Kano,12.0022,8.592,2,194550.32,loan,23,15,594123.6,3,2,1,321,0,At Risk,Multi-Product,2026-06-24
2235,Amaka Abiola,F,1989-09-13,2025-01-10,Calabar,4.9757,8.3417,1,244078.01,current,25,18,1397332.66,3,2,3,323,0,At Risk,Active,2026-06-22
2236,Obinna Ahmed,M,1978-07-01,2025-07-19,Jos,9.8965,8.8583,1,285838.09,current,38,11,818416.1,2,1,2,212,0,Hibernating,Active,2026-06-09
2237,Adesuwa Nwabueze,F,1989-01-31,2025-11-02,Enugu,6.4584,7.5464,2,549039.98,current|savings,25,22,1043487.37,3,3,2,332,0,At Risk,Multi-Product,2026-06-22
2238,Lilian Abiola,M,1974-05-18,2023-11-09,Kano,12.0022,8.592,1,329221.47,savings,21,16,964087.21,3,2,2,322,0,At Risk,Active,2026-06-26
2239,Yakubu Eze,F,1970-01-21,2024-11-16,Ibadan,7.3775,3.947,2,600721.4400000001,savings,19,32,2391187.24,3,4,5,345,0,Loyal,High Value,2026-06-28
2240,Ibrahim Balogun,M,1994-05-06,2025-09-30,Port Harcourt,4.8156,7.0498,1,367492.41,savings,8,18,1000594.1599999999,4,2,2,422,0,At Risk,Active,2026-07-09
