AccountID,CustomerID,AccountNumber,AccountType,OpenDate,Balance
5351,3246,1657113150,current,2024-12-05,437761.07
5352,3247,4867447795,loan,2024-10-05,17469.35
5353,3247,5156893274,current,2024-10-27,465217.42
5354,3248,3913356301,current,2024-03-31,241092.13
5355,3248,4063339889,savings,2024-01-29,424860.92
5356,3249,9339580997,loan,2024-05-27,497132.11
5357,3249,2236803469,current,2024-03-21,271923.55
5358,3250,2788133156,loan,2023-11-04,291639.96
5359,3251,3038846527,current,2025-10-03,170963.01
5360,3251,1287463284,loan,2025-11-24,297484.63
5361,3252,7997811296,savings,2024-02-14,87518.21
5362,3253,1989584210,current,2023-12-14,476666.85
5363,3254,3182287157,loan,2025-04-23,73755.76
5364,3255,8373219191,savings,2024-11-23,113096.85
5365,3255,4048614958,current,2024-12-24,475231.57
5366,3256,6977010129,loan,2023-09-29,111496.15
5367,3256,2507815287,savings,2023-11-26,366873.92
5368,3257,2434328434,loan,2025-01-26,153139.13
5369,3258,7743939041,loan,2025-08-12,474251.78
5370,3258,5437583462,loan,2025-07-06,213360.3
5371,3259,1821994181,loan,2025-07-10,299159.3
5372,3260,2230004227,current,2023-10-16,48653.01
5373,3261,4217916879,current,2023-10-17,18366.52
5374,3261,8345128182,savings,2023-11-10,367508.72
5375,3262,1214686779,savings,2025-11-13,175976.16
5376,3263,9010917165,current,2024-07-19,337021.08
5377,3263,5750903124,savings,2024-09-21,163260.04
5378,3264,8944293671,current,2024-04-26,482131.29
5379,3264,4560671661,savings,2024-05-06,258830.35
5380,3265,5526085335,current,2025-05-01,188616.29
5381,3265,7463918855,loan,2025-04-26,167624.93
5382,3266,1633337179,loan,2026-03-20,177488.91
5383,3267,9435021477,loan,2025-12-19,260809.66
5384,3268,3029231043,savings,2025-11-29,206566.39
5385,3268,7099427581,savings,2025-11-18,182759.65
5386,3269,7895105307,current,2025-10-12,113841.27
5387,3270,4132136591,loan,2026-08-29,454292.26
5388,3270,2563643963,current,2026-06-20,36538.22
5389,3271,2109197451,current,2025-04-27,295289.29
5390,3271,6658251801,current,2025-03-31,188456.71
5391,3272,7767508634,current,2026-03-10,483684.05
5392,3272,9915959501,savings,2026-04-28,25105.79
5393,3273,6824243204,loan,2025-04-03,461063.33
5394,3273,4020170491,savings,2025-03-26,260754.03
5395,3274,6835546253,savings,2024-01-30,260417.65
5396,3275,6255119831,current,2026-06-09,412359.97
5397,3275,4395183486,current,2026-07-23,445232.46
5398,3276,6290232836,savings,2025-03-28,224391.9
5399,3277,1654303890,current,2024-08-10,60035.43
5400,3278,1017006114,loan,2025-02-28,435009.36
5401,3278,8592805047,loan,2025-03-06,255255.85
5402,3279,3509861750,loan,2024-03-24,489659.08
5403,3280,1132821140,loan,2025-04-30,215687.31
5404,3280,4694237049,savings,2025-05-07,223010.09
5405,3281,1449543044,current,2024-11-16,451895.66
5406,3281,8978061817,savings,2024-12-19,213487.76
5407,3282,2590629058,loan,2025-05-06,192807.63
5408,3283,5674807080,current,2025-03-13,279977.69
5409,3283,9067587864,savings,2025-04-26,415494.49
5410,3284,8920366870,loan,2024-12-30,433635.11
5411,3284,2934652390,loan,2025-01-11,257994.19
5412,3285,7664478027,savings,2025-01-15,216961.24
5413,3286,6136205624,savings,2026-04-17,21797.57
5414,3286,1841413865,current,2026-04-09,33801.19
5415,3287,4054498938,loan,2025-12-05,239468.75
5416,3288,3101403738,current,2025-02-08,44754.66
5417,3289,1364683516,current,2024-12-28,291162.95
5418,3289,2500049703,current,2025-01-20,393109.91
5419,3290,3203439412,savings,2024-08-14,175900.06
5420,3290,5867143062,loan,2024-08-18,248835.24
5421,3291,5901061081,savings,2024-08-07,182781.3
5422,3292,6471761803,current,2023-09-02,158063.53
5423,3293,9853382777,current,2025-09-20,316092.37
5424,3293,6916884977,loan,2025-10-31,296216.79
5425,3294,8742255711,loan,2024-11-04,169073.84
5426,3294,1871751809,savings,2024-10-23,326667.27
5427,3295,8689716517,loan,2025-09-07,305300.05
5428,3295,7238261958,current,2025-11-26,212910.05
5429,3296,2673910435,current,2024-02-24,93752.41
5430,3296,8485318605,current,2024-01-30,76948.28
5431,3297,2950718470,current,2023-10-12,264245.05
5432,3297,9249186467,loan,2023-09-19,48794.38
5433,3298,6615632489,current,2023-09-23,360038.46
5434,3298,7732060042,savings,2023-11-06,376083.81
5435,3299,1220677525,savings,2025-05-07,497145.28
5436,3299,9684406559,loan,2025-02-17,69709.33
5437,3300,3141851297,current,2026-02-16,289809.59
5438,3301,2820638325,current,2024-07-06,486517.92
5439,3302,6194582206,loan,2026-04-29,310004.53
5440,3302,1628335691,current,2026-04-30,388777.08
5441,3303,2856097556,loan,2026-08-25,323156.4
5442,3304,1021399367,loan,2023-09-28,371787.82
5443,3305,9594118249,loan,2024-08-03,467592.77
5444,3305,3632996627,loan,2024-05-29,378269.93
5445,3306,8967051058,current,2026-08-10,379586.19
5446,3306,5307799412,current,2026-08-03,88171.54
5447,3307,6155664857,loan,2023-12-11,90562.51
5448,3308,8798441682,savings,2026-08-04,213354.18
5449,3309,7116009549,current,2023-12-10,381795.79
5450,3310,5854166013,savings,2026-01-21,423910.43
5451,3310,6548593604,loan,2026-01-19,113956.94
5452,3311,7518706568,savings,2025-08-28,162144.34
5453,3311,1314403222,current,2025-08-24,260940.59
5454,3312,9549878340,savings,2024-03-25,329541.55
5455,3312,8657774335,savings,2024-04-22,207869.43
5456,3313,1359788581,loan,2024-11-16,183494.8
5457,3314,5122333969,loan,2025-03-13,197410.1
5458,3314,7955619364,loan,2025-04-29,152092.64
5459,3315,7638909800,savings,2025-02-07,477260.83
5460,3316,5793825166,loan,2024-05-23,233102.21
5461,3316,4613198537,loan,2024-05-22,146535.41
5462,3317,8929348008,loan,2026-05-30,475730.63
5463,3317,1741512756,loan,2026-07-20,310734.16
5464,3318,2507318215,savings,2024-12-30,263767.66
5465,3318,7268157675,current,2025-03-05,205441.53
5466,3319,9669685976,savings,2024-06-29,270818.38
5467,3320,9569336983,current,2026-05-06,330795.34
5468,3320,2593271960,current,2026-06-17,27764.5
5469,3321,8090331321,loan,2025-05-25,398273.11
5470,3321,6487296084,loan,2025-06-19,392080.09
5471,3322,7830801242,savings,2023-09-01,170231.52
5472,3322,8369397817,loan,2023-10-06,63565.82
5473,3323,7901282638,loan,2023-11-22,440090.57
5474,3323,6868906754,current,2024-01-13,54321.88
5475,3324,5500229224,loan,2023-09-19,488573.6
5476,3324,2684348873,current,2023-10-29,499618.31
5477,3325,6106427888,loan,2024-10-17,88770.69
5478,3325,3929539604,loan,2024-08-01,35285.44
5479,3326,3568239577,savings,2024-10-15,235797.37
5480,3326,1423191164,loan,2024-09-07,381409.79
5481,3327,3208740029,current,2026-03-01,53548.1
5482,3328,9382882108,current,2025-09-01,335712.22
5483,3329,4920354959,savings,2025-09-16,459301.67
5484,3329,9278995292,loan,2025-09-14,433001.69
5485,3330,4474730327,savings,2026-05-20,346268.74
5486,3330,1633171943,current,2026-05-02,433293.91
5487,3331,3557431807,loan,2025-07-20,258213.4
5488,3331,4886634079,loan,2025-07-27,456039.83
5489,3332,6393621716,loan,2024-03-15,448335.49
5490,3332,4167339895,loan,2024-01-30,358745.91
5491,3333,7020062010,loan,2026-04-17,349288.58
5492,3333,1488206833,savings,2026-02-18,244856.69
5493,3334,1965416694,loan,2025-12-03,108190.81
5494,3334,4246609649,savings,2026-02-14,455831.44
5495,3335,3262180665,current,2025-11-26,346117.44
5496,3335,2495724678,loan,2025-12-24,23304.38
5497,3336,9025913882,loan,2025-02-09,123730.05
5498,3337,1713325803,loan,2026-09-04,11918.93
5499,3338,9530031544,loan,2025-03-02,429364.88
5500,3338,7466985636,loan,2025-03-02,341687.6
5501,3339,7465065311,current,2026-06-26,96552.75
5502,3340,5188703207,savings,2024-11-14,475269.57
5503,3340,1516047230,loan,2024-10-04,296526.34
5504,3341,2014270769,current,2026-07-15,189715.95
5505,3341,1472009172,current,2026-09-01,239647.57
5506,3342,6807757778,savings,2025-09-27,29403.25
5507,3343,4416527594,current,2024-06-17,417371.56
5508,3343,3163586855,loan,2024-06-13,45222.18
5509,3344,4861759607,loan,2025-12-05,133310.7
5510,3345,6534239993,savings,2026-08-29,106040.38
5511,3345,1590237746,current,2026-06-19,401093.9
5512,3346,4171172114,current,2024-03-02,495313.81
5513,3346,5650657142,current,2024-02-08,426780.49
5514,3347,7431862654,loan,2025-03-10,485135.97
5515,3348,4525884547,current,2026-04-26,272653.34
5516,3348,7402577965,current,2026-07-03,32573.55
5517,3349,1914954284,loan,2026-02-26,488488.54
5518,3350,2019083572,loan,2024-03-17,369873.78
5519,3350,5712048213,loan,2024-02-12,484146.13
5520,3351,9430970344,savings,2025-10-23,58458.33
5521,3351,3224388876,current,2025-10-19,345525
5522,3352,8927351684,current,2024-03-17,349343.07
5523,3352,9397801110,current,2024-04-01,278146.26
5524,3353,8233629050,current,2024-12-02,30865.76
5525,3354,3239420839,loan,2024-10-05,319974.17
5526,3354,9225718209,current,2024-11-28,155952.56
5527,3355,8467253504,current,2026-04-22,480808.45
5528,3356,4951103015,current,2025-02-11,291221.76
5529,3356,2812202208,current,2025-01-05,284602.46
5530,3357,6647562926,current,2023-10-02,451980.9
5531,3357,5749591922,current,2023-10-21,170137.48
5532,3358,5188973525,loan,2025-09-02,57586.2
5533,3358,1845347752,current,2025-08-21,60915.89
5534,3359,8058207143,savings,2025-12-14,423965.08
5535,3359,8465641107,loan,2025-12-18,226427.05
5536,3360,7212283906,savings,2025-09-19,357035.05
5537,3361,2162370608,savings,2024-11-10,372804.63
5538,3361,6811667085,current,2024-11-01,401780.54
5539,3362,4431367858,current,2023-10-30,453694.77
5540,3362,2986470409,loan,2023-10-17,259287.42
5541,3363,6633247520,loan,2024-07-25,405480.24
5542,3363,5691772630,current,2024-05-08,88404.61
5543,3364,7145672188,loan,2024-10-25,252610.39
5544,3365,7776906498,loan,2024-01-30,479820.76
5545,3366,7314199062,current,2023-12-15,257736.45
5546,3367,5003581604,current,2024-01-13,412185.99
5547,3367,9831841426,savings,2024-01-21,292970.26
5548,3368,9484049125,loan,2025-11-09,22909.15
5549,3368,5390958101,current,2025-08-29,387285.53
5550,3369,4724692040,current,2026-04-06,486463.07
5551,3369,7460490600,savings,2026-05-29,80724.4
5552,3370,9114128522,savings,2025-06-11,154407.78
5553,3371,1234305399,current,2024-02-22,282793.04
5554,3372,1146563601,current,2024-07-04,370034.99
5555,3372,9042051068,current,2024-07-05,64196.59
5556,3373,3943642156,current,2026-07-13,483881.6
5557,3373,5943784226,current,2026-08-27,155375.17
5558,3374,4795961424,loan,2025-08-01,162069.97
5559,3375,9812531072,savings,2024-04-17,125281.95
5560,3375,3909288886,current,2024-05-10,33705.63
5561,3376,8002606547,loan,2025-10-17,314113.79
5562,3376,6357525714,savings,2025-11-10,403577.64
5563,3377,8746475618,savings,2025-05-14,277174.03
5564,3377,2708709450,current,2025-05-22,310737.67
5565,3378,8160326816,loan,2024-08-03,413738.11
5566,3379,3906063302,savings,2026-04-10,377612.66
5567,3379,8016151617,current,2026-04-09,121308.37
5568,3380,7152521603,savings,2024-04-05,307285.18
5569,3381,6645368051,current,2025-01-16,416454.07
5570,3381,8314083993,loan,2024-12-13,96182.77
5571,3382,7887063847,savings,2025-03-14,330754.15
5572,3382,3722903972,loan,2025-05-05,412557.17
5573,3383,1386571186,savings,2025-01-28,379902.74
5574,3383,3473683899,savings,2025-01-22,7237.33
5575,3384,4322729705,current,2026-04-21,217337.07
5576,3385,4016016378,savings,2026-01-14,345512.22
5577,3386,3653060213,loan,2025-02-03,142641.93
5578,3387,4228463947,loan,2026-02-05,161434.02
5579,3387,7336846271,savings,2026-01-24,193663.61
5580,3388,2321411064,savings,2026-05-19,88787.42
5581,3389,5667959616,savings,2025-07-09,64341.2
5582,3389,9350670980,loan,2025-07-12,110638.47
5583,3390,3110612839,loan,2024-08-01,295088.08
5584,3390,5600855289,current,2024-10-29,9183.31
5585,3391,3297278908,loan,2026-05-31,446715.84
5586,3391,6483360448,current,2026-06-04,204261.05
5587,3392,5342869854,savings,2024-07-31,102564.14
5588,3393,6404916741,current,2024-04-09,470265.26
5589,3393,1258771101,current,2024-04-10,276433.24
5590,3394,1392759885,current,2024-05-10,291997.68
5591,3395,4144217059,current,2024-06-09,31730.46
5592,3395,4248853036,savings,2024-06-13,347451.75
5593,3396,2187446542,loan,2026-02-23,44165.51
5594,3396,9193338517,savings,2026-03-29,435923.57
5595,3397,3573520581,savings,2025-02-25,88379.71
5596,3397,2960124667,current,2025-02-06,472949.86
5597,3398,7226071770,current,2023-10-09,122944.37
5598,3399,6624635479,loan,2026-02-12,110962.21
5599,3399,6590332461,savings,2026-04-15,222683.69
5600,3400,6791600838,loan,2025-07-14,263461.86
5601,3401,2623762711,savings,2026-08-24,19929.7
5602,3401,6245868894,loan,2026-06-14,376536.7
5603,3402,7478924612,loan,2025-02-28,452325.16
5604,3403,6144786168,loan,2024-09-17,37457.83
5605,3404,9116334771,savings,2024-04-09,457676.61
5606,3404,7658170419,savings,2024-02-20,489987.4
5607,3405,7091815990,loan,2025-03-16,285407.05
5608,3405,1495260911,current,2025-04-24,107365.09
5609,3406,6583368042,loan,2024-10-06,5288.52
5610,3407,1864058196,savings,2026-01-16,57468.92
5611,3407,6075357965,loan,2026-01-20,248059.05
5612,3408,5072235849,savings,2026-04-04,423212.02
5613,3409,9742715464,loan,2026-02-16,392351.15
5614,3410,5387795502,current,2024-04-29,493110.27
5615,3411,8455291246,loan,2026-09-10,308871.76
5616,3411,4970223807,current,2026-07-19,93088.06
5617,3412,1704884874,current,2024-01-14,74238.61
5618,3412,2485875913,current,2023-12-25,432828.76
5619,3413,2833646279,loan,2026-07-12,100945.38
5620,3413,8787460746,loan,2026-07-25,74399.82
5621,3414,2760882198,loan,2025-08-26,482038.65
5622,3415,7578569332,loan,2024-04-22,55690.01
5623,3415,4468631356,savings,2024-03-24,140380.87
5624,3416,3395905318,savings,2024-11-18,225411.11
5625,3416,1143023393,current,2024-10-24,425869.58
5626,3417,2345990065,savings,2026-05-22,347408.96
5627,3417,2409391331,loan,2026-06-11,373209.51
5628,3418,4576980782,loan,2025-01-06,216493.45
5629,3418,4535482200,loan,2025-01-08,15073.85
5630,3419,5996886952,current,2025-04-27,304007.04
5631,3420,5729812812,current,2024-01-06,132425.29
5632,3420,5164439058,savings,2023-11-14,494225.47
5633,3421,6166369130,current,2026-03-29,474001.79
5634,3422,5553363348,savings,2025-05-15,140539.89
5635,3422,6174991223,current,2025-05-16,420146.37
5636,3423,4551481878,loan,2024-01-14,466555.94
5637,3423,8190762480,current,2024-01-31,413572.79
5638,3424,7858446670,savings,2025-09-26,344995.09
5639,3424,7409037564,loan,2025-09-09,15571.34
5640,3425,8913995773,loan,2023-09-06,137864.44
5641,3425,7878178810,loan,2023-08-24,335809.46
5642,3426,6908105931,savings,2025-01-14,403884.62
5643,3426,9237192712,loan,2025-01-27,413307.88
5644,3427,7022741983,savings,2026-05-19,335786.6
5645,3427,7708317774,current,2026-05-24,78677.16
5646,3428,3310076098,current,2025-01-20,227425.36
5647,3428,1207302727,savings,2025-01-08,340738.37
5648,3429,4988343884,current,2024-05-02,326869.41
5649,3430,2004159399,current,2025-01-03,478242.7
5650,3431,6405650000,current,2025-07-18,427940.3
5651,3431,5449895266,savings,2025-07-16,35213.63
5652,3432,2131312350,current,2023-09-17,170839.2
5653,3432,3830317386,current,2023-08-31,157567.91
5654,3433,2235705731,savings,2025-08-28,75417.46
5655,3434,2998208269,loan,2025-01-07,489922.98
5656,3434,1454059511,savings,2025-01-05,144697.86
5657,3435,9013130377,current,2024-03-16,206115.17
5658,3435,3200960745,loan,2024-04-05,90233.29
5659,3436,7105366472,loan,2024-06-07,27383.8
5660,3436,4212578791,savings,2024-05-20,188852.8
5661,3437,2756904559,loan,2023-12-02,254944.3
5662,3437,5050979994,loan,2023-12-02,460045.18
5663,3438,2773268237,loan,2024-01-06,473001.26
5664,3438,8872214865,savings,2024-01-16,241136.11
5665,3439,8750611928,loan,2025-02-18,68464.54
5666,3439,6707110820,savings,2025-02-09,487623.38
5667,3440,1478197145,loan,2023-12-06,379145.97
5668,3440,6759417857,loan,2023-11-05,94243.25
5669,3441,8886683683,loan,2024-01-08,111905.43
5670,3441,9555886094,savings,2024-01-25,185528.99
5671,3442,5628916730,loan,2026-08-13,47959.8
5672,3442,1959471118,current,2026-08-12,126389.09
5673,3443,8958889114,loan,2025-09-09,420090.44
5674,3443,4919722274,savings,2025-08-06,365837.7
5675,3444,2586586076,current,2025-04-15,449156.85
5676,3444,7680722111,current,2025-04-30,155373.86
5677,3445,6034245021,current,2023-12-30,452502.19
5678,3445,3767916204,current,2024-02-19,242462.97
5679,3446,9943784362,current,2024-12-05,186118.41
5680,3446,3356232066,savings,2024-12-10,91696.03
5681,3447,6792055238,current,2024-04-29,317095.18
5682,3448,6032811393,loan,2026-02-05,255612.12
5683,3448,9942082025,current,2026-02-03,16098.75
5684,3449,2945426189,loan,2024-05-20,220384.02
5685,3449,9566606525,loan,2024-03-15,43921.94
5686,3450,3498572907,current,2023-12-04,301160.36
5687,3451,6369901858,savings,2025-10-16,166224.6
5688,3452,6734752327,savings,2024-10-28,238724.57
5689,3452,6997010142,current,2024-10-03,56493.75
5690,3453,5951798103,loan,2023-12-22,22880.72
5691,3453,4312946532,loan,2024-02-08,344640.2
5692,3454,4417087191,savings,2024-04-01,409119.44
5693,3454,7151310066,current,2024-01-27,226052.21
5694,3455,1643499856,loan,2026-05-24,43434.14
5695,3455,3015802930,current,2026-03-20,339144.15
5696,3456,4664357268,current,2024-09-22,77907.94
5697,3456,7718408292,current,2024-07-26,245213.57
5698,3457,6490355898,loan,2024-07-06,160834.78
5699,3457,8330826505,current,2024-07-29,486401.61
5700,3458,9015666794,current,2023-12-22,64887.48
5701,3458,5091406012,loan,2024-02-09,241785.54
5702,3459,8400693622,current,2025-02-17,202858.24
5703,3459,9788354612,loan,2025-03-27,320706.22
5704,3460,1244456670,loan,2026-05-22,414727.43
5705,3460,2481577539,savings,2026-06-23,37722.77
5706,3461,1431480981,savings,2024-02-03,323913.17
5707,3461,1723921740,current,2023-12-02,497544.06
5708,3462,1440377912,loan,2023-08-29,432995.7
5709,3462,4120922003,current,2023-10-28,36530.8
5710,3463,5156384202,loan,2025-06-12,367803.93
5711,3463,8828668122,savings,2025-05-21,149821.37
5712,3464,5137573895,savings,2024-04-01,167059.31
5713,3464,7933805600,loan,2024-03-22,57179.26
5714,3465,6740198201,savings,2023-10-21,241227.59
5715,3465,9943074105,savings,2023-10-31,443982.92
5716,3466,1708884603,savings,2024-08-16,28948.13
5717,3466,2001737303,savings,2024-09-24,248769.31
5718,3467,4201282825,current,2024-08-02,474694.92
5719,3468,7859417860,savings,2025-02-25,482322.42
5720,3469,4091268784,savings,2025-01-11,363645.14
5721,3469,6330049026,savings,2025-02-18,123851.89
5722,3470,5085130787,savings,2024-07-27,196784.76
5723,3470,8669399494,loan,2024-08-17,289893.15
5724,3471,4679983939,current,2025-08-12,415534.65
5725,3471,7640261837,current,2025-06-27,137059.24
5726,3472,2374737216,current,2026-08-21,41176.39
5727,3473,7406051086,loan,2026-07-25,488874.84
5728,3473,4263301216,savings,2026-06-20,78351.7
5729,3474,2753240176,savings,2025-11-26,295561.02
5730,3474,6999735593,savings,2025-12-05,468568.44
5731,3475,7970841661,loan,2024-07-04,443901.51
5732,3475,7877986948,loan,2024-07-23,337107.83
5733,3476,6380669173,loan,2025-08-26,416027
