CustomerKey,CustomerID,CustomerNumber,CustomerName,FirstName,LastName,Country,MaritalStatus,Gender,Birthdate
11220,22219,AW00022219,Juha-Pekka Posti,Juha-Pekka,Posti,Canada,Married,Female,1962-08-01
11221,22220,AW00022220,Brandon Sharma,Brandon,Sharma,United States,Married,Male,1967-12-30
11222,22221,AW00022221,Benjamin Kumar,Benjamin,Kumar,United States,Married,Male,1968-10-14
11223,22222,AW00022222,Angel Hill,Angel,Hill,United States,Married,Male,1963-01-21
11224,22223,AW00022223,Gabrielle Parker,Gabrielle,Parker,United States,Married,Female,1962-10-09
11225,22224,AW00022224,Katherine Alexander,Katherine,Alexander,United States,Married,Female,1962-08-31
11226,22225,AW00022225,Jessica Murphy,Jessica,Murphy,United States,Single,Female,1962-08-31
11227,22226,AW00022226,Morgan Sanders,Morgan,Sanders,United States,Married,Female,1962-04-23
11228,22227,AW00022227,Barbara Cai,Barbara,Cai,United States,Married,Female,1961-11-18
11229,22228,AW00022228,Katelyn Gonzalez,Katelyn,Gonzalez,United States,Married,Female,1962-03-12
11230,22229,AW00022229,Wyatt Perry,Wyatt,Perry,United States,Married,Male,1967-08-05
11231,22230,AW00022230,Jordyn Bennett,Jordyn,Bennett,Canada,Married,Female,1962-03-22
11232,22231,AW00022231,Grace Brooks,Grace,Brooks,United States,Married,Female,1961-10-20
11233,22232,AW00022232,Paige Brooks,Paige,Brooks,Canada,Married,Female,1978-02-15
11234,22233,AW00022233,Xavier Martin,Xavier,Martin,Canada,Married,Male,1977-10-20
11235,22234,AW00022234,Katherine Gonzalez,Katherine,Gonzalez,Canada,Married,Female,1977-08-07
11236,22235,AW00022235,Sebastian Peterson,Sebastian,Peterson,United States,Married,Male,1983-09-08
11237,22236,AW00022236,Jose Gonzalez,Jose,Gonzalez,United States,Married,Male,1975-09-02
11238,22237,AW00022237,Angel Morris,Angel,Morris,United States,Married,Male,1975-10-03
11239,22238,AW00022238,Alex Murphy,Alex,Murphy,United States,Married,Male,1976-05-17
11240,22239,AW00022239,Jesse Cook,Jesse,Cook,United States,Married,Male,1975-07-05
11241,22240,AW00022240,Miguel Powell,Miguel,Powell,United States,Married,Male,1976-03-20
11242,22241,AW00022241,Alexandria Washington,Alexandria,Washington,United States,Married,Female,1975-12-30
11243,22242,AW00022242,Cameron Walker,Cameron,Walker,United States,Married,Male,1976-06-25
11244,22243,AW00022243,Emma Lewis,Emma,Lewis,United States,Married,Female,1975-09-11
11245,22244,AW00022244,Shelby Howard,Shelby,Howard,United States,Married,Female,1974-11-15
11246,22245,AW00022245,Evan Lopez,Evan,Lopez,United States,Single,Male,1980-05-07
11247,22246,AW00022246,Jacqueline Cox,Jacqueline,Cox,United States,Married,Female,1974-09-10
11248,22247,AW00022247,Ryan Williams,Ryan,Williams,Canada,Married,Male,1975-04-06
11249,22248,AW00022248,Gary Ramos,Gary,Ramos,United States,Married,Male,1980-10-14
11250,22249,AW00022249,Kevin Chen,Kevin,Chen,United States,Married,Male,1977-02-04
11251,22250,AW00022250,Michael Wilson,Michael,Wilson,United States,Married,Male,1977-01-19
11252,22251,AW00022251,Martha She,Martha,She,Canada,Married,Female,1981-12-15
11253,22252,AW00022252,Makayla Brooks,Makayla,Brooks,Canada,Single,Female,1976-01-05
11254,22253,AW00022253,Stephanie Reed,Stephanie,Reed,United States,Married,Female,1975-08-06
11255,22254,AW00022254,Fernando Scott,Fernando,Scott,United States,Married,Male,1976-05-23
11256,22255,AW00022255,Nicole Rogers,Nicole,Rogers,United States,Married,Female,1981-12-15
11257,22256,AW00022256,Edwin Lu,Edwin,Lu,United States,Married,Male,1975-12-05
11258,22257,AW00022257,Carrie Romero,Carrie,Romero,United States,Married,Female,1975-08-06
11259,22258,AW00022258,Jessica Reed,Jessica,Reed,United States,Married,Female,1975-10-18
11260,22259,AW00022259,Dalton Mitchell,Dalton,Mitchell,United States,Single,Male,1978-10-29
11261,22260,AW00022260,Courtney Allen,Courtney,Allen,United States,Married,Female,1973-02-11
11262,22261,AW00022261,Isaac Allen,Isaac,Allen,United States,Single,Male,1978-03-06
11263,22262,AW00022262,Marcus Collins,Marcus,Collins,United States,Single,Male,1978-06-01
11264,22263,AW00022263,Patrick Blue,Patrick,Blue,United States,Married,Male,1971-11-24
11265,22264,AW00022264,Stephanie Coleman,Stephanie,Coleman,Canada,Single,Female,1972-05-13
11266,22265,AW00022265,Jeremiah Sanchez,Jeremiah,Sanchez,Canada,Married,Male,1972-05-13
11267,22266,AW00022266,Rachel Sanders,Rachel,Sanders,United States,Married,Female,1972-06-16
11268,22267,AW00022267,Brianna Rodriguez,Brianna,Rodriguez,Canada,Married,Female,1971-08-15
11269,22268,AW00022268,Alexandra Barnes,Alexandra,Barnes,Canada,Single,Female,1975-03-22
11270,22269,AW00022269,Caleb Yang,Caleb,Yang,United States,Married,Male,1985-08-13
11271,22270,AW00022270,Antonio Gonzales,Antonio,Gonzales,United States,Married,Male,1974-10-13
11272,22271,AW00022271,Connor Mitchell,Connor,Mitchell,United States,Married,Male,1980-02-21
11273,22272,AW00022272,Isabella Kelly,Isabella,Kelly,United States,Married,Female,1980-03-03
11274,22273,AW00022273,Patricia Rodriguez,Patricia,Rodriguez,United States,Single,Female,1971-03-08
11275,22274,AW00022274,Adam Chen,Adam,Chen,United States,Single,Male,1971-03-18
11276,22275,AW00022275,Ian Bailey,Ian,Bailey,United States,Single,Male,1976-02-16
11277,22276,AW00022276,Gabriella Gray,Gabriella,Gray,United States,Single,Female,1970-12-05
11278,22277,AW00022277,Arianna Torres,Arianna,Torres,United States,Single,Female,1976-07-21
11279,22278,AW00022278,Mariah Gray,Mariah,Gray,Canada,Single,Female,1976-12-22
11280,22279,AW00022279,Riley Kelly,Riley,Kelly,United States,Married,Female,1971-05-09
11281,22280,AW00022280,Luis Scott,Luis,Scott,United States,Married,Male,1976-07-14
11282,22281,AW00022281,Alexia Diaz,Alexia,Diaz,United States,Married,Female,1971-03-11
11283,22282,AW00022282,Jonathan Hughes,Jonathan,Hughes,United States,Single,Male,1975-01-23
11284,22283,AW00022283,Eduardo Davis,Eduardo,Davis,United States,Single,Male,1970-01-02
11285,22284,AW00022284,Kristy Sanz,Kristy,Sanz,United States,Single,Female,1975-06-24
11286,22285,AW00022285,Meredith Moreno,Meredith,Moreno,Canada,Married,Female,1970-05-22
11287,22286,AW00022286,Gabriel Hughes,Gabriel,Hughes,United States,Married,Male,1975-08-09
11288,22287,AW00022287,Megan Griffin,Megan,Griffin,United States,Single,Female,1975-08-15
11289,22288,AW00022288,Isabel Patterson,Isabel,Patterson,United States,Single,Female,1970-05-26
11290,22289,AW00022289,Thomas Long,Thomas,Long,United States,Married,Male,1980-11-07
11291,22290,AW00022290,Jocelyn Jenkins,Jocelyn,Jenkins,United States,Married,Female,1980-03-16
11292,22291,AW00022291,Carlos Morris,Carlos,Morris,United States,Married,Male,1974-02-22
11293,22292,AW00022292,Stacy Gomez,Stacy,Gomez,United States,Married,Female,1968-09-05
11294,22293,AW00022293,Jasmine Johnson,Jasmine,Johnson,United States,Married,Female,1968-12-17
11295,22294,AW00022294,Rachel Brown,Rachel,Brown,United States,Single,Female,1974-04-09
11296,22295,AW00022295,Jade Morgan,Jade,Morgan,United States,Single,Female,1973-09-13
11297,22296,AW00022296,Benjamin Johnson,Benjamin,Johnson,United States,Married,Male,1984-09-16
11298,22297,AW00022297,Jasmine Garcia,Jasmine,Garcia,United States,Single,Female,1974-02-16
11299,22298,AW00022298,Marcus Williams,Marcus,Williams,United States,Single,Male,1979-04-17
11300,22299,AW00022299,Richard Murphy,Richard,Murphy,Canada,Single,Male,1974-12-23
11301,22300,AW00022300,Kaitlyn Price,Kaitlyn,Price,United States,Single,Female,1974-03-14
11302,22301,AW00022301,Abigail Rodriguez,Abigail,Rodriguez,United States,Married,Female,1974-09-09
11303,22302,AW00022302,Clayton Guo,Clayton,Guo,United Kingdom,Married,Male,1979-07-14
11304,22303,AW00022303,Philip Alonso,Philip,Alonso,France,Single,Male,1977-08-20
11305,22304,AW00022304,Jaime Vazquez,Jaime,Vazquez,United Kingdom,Single,Female,1977-12-25
11306,22305,AW00022305,Anne Carlson,Anne,Carlson,United Kingdom,Single,Female,1978-05-21
11307,22306,AW00022306,Ivan Kapoor,Ivan,Kapoor,France,Single,Male,1978-10-09
11308,22307,AW00022307,Sarah Ross,Sarah,Ross,Germany,Married,Female,1984-03-12
11309,22308,AW00022308,Cassandra Lopez,Cassandra,Lopez,United Kingdom,Married,Female,1979-02-19
11310,22309,AW00022309,Leah Zhou,Leah,Zhou,United Kingdom,Married,Female,1978-12-30
11311,22310,AW00022310,Christina Sanders,Christina,Sanders,Germany,Single,Female,1983-03-10
11312,22311,AW00022311,Bruce Sara,Bruce,Sara,United Kingdom,Single,Male,1978-01-01
11313,22312,AW00022312,Kristi Mehta,Kristi,Mehta,France,Married,Female,1983-08-06
11314,22313,AW00022313,Jarrod Martinez,Jarrod,Martinez,United Kingdom,Single,Male,1977-12-04
11315,22314,AW00022314,Brandy Patel,Brandy,Patel,France,Married,Female,1977-05-14
11316,22315,AW00022315,Darren Raman,Darren,Raman,United Kingdom,Single,Male,1982-02-24
11317,22316,AW00022316,Deanna Sara,Deanna,Sara,France,Married,Female,1976-09-17
11318,22317,AW00022317,Karla Nath,Karla,Nath,Germany,Single,Female,1982-05-05
11319,22318,AW00022318,Ramon Xu,Ramon,Xu,Germany,Single,Male,1976-09-04
11320,22319,AW00022319,Jorge Zhou,Jorge,Zhou,France,Single,Male,1977-05-06
11321,22320,AW00022320,Danny Gill,Danny,Gill,United Kingdom,Married,Male,1977-04-26
11322,22321,AW00022321,Alan Zeng,Alan,Zeng,United Kingdom,Single,Male,1975-07-26
11323,22322,AW00022322,Roger Zhao,Roger,Zhao,France,Single,Male,1977-05-14
11324,22323,AW00022323,Erica Liang,Erica,Liang,France,Single,Female,1977-06-10
11325,22324,AW00022324,Kari Gill,Kari,Gill,France,Married,Female,1977-02-05
11326,22325,AW00022325,Noah Rodriguez,Noah,Rodriguez,United Kingdom,Single,Male,1981-06-16
11327,22326,AW00022326,Riley Howard,Riley,Howard,United States,Single,Female,1980-08-22
11328,22327,AW00022327,Jake Cai,Jake,Cai,United States,Single,Male,1985-11-16
11329,22328,AW00022328,Grace Anderson,Grace,Anderson,United States,Single,Female,1979-12-30
11330,22329,AW00022329,Grace Peterson,Grace,Peterson,United States,Married,Female,1979-07-02
11331,22330,AW00022330,Jose Walker,Jose,Walker,United States,Married,Male,1979-10-01
11332,22331,AW00022331,Michele Yuan,Michele,Yuan,United States,Married,Female,1935-03-20
11333,22332,AW00022332,Brittany Bennett,Brittany,Bennett,Canada,Married,Female,1937-01-09
11334,22333,AW00022333,Gabriella Watson,Gabriella,Watson,United States,Married,Female,1937-02-09
11335,22334,AW00022334,Juan Serrano,Juan,Serrano,United States,Married,Male,1977-05-20
11336,22335,AW00022335,Anthony Taylor,Anthony,Taylor,United States,Married,Male,1977-11-20
11337,22336,AW00022336,Frank Moreno,Frank,Moreno,United States,Married,Male,1977-10-31
11338,22337,AW00022337,Haley Jenkins,Haley,Jenkins,United States,Married,Female,1958-10-01
11339,22338,AW00022338,Thomas Russell,Thomas,Russell,United States,Married,Male,1964-03-22
11340,22339,AW00022339,Richard Nelson,Richard,Nelson,United States,Married,Male,1959-05-02
11341,22340,AW00022340,Isaac Young,Isaac,Young,United States,Married,Male,1959-04-01
11342,22341,AW00022341,Tristan Washington,Tristan,Washington,United States,Married,Male,1959-05-16
11343,22342,AW00022342,Jon Lal,Jon,Lal,United States,Married,Male,1965-09-30
11344,22343,AW00022343,Brittany Powell,Brittany,Powell,United States,Married,Female,1960-01-04
11345,22344,AW00022344,Krystal Yang,Krystal,Yang,United States,Married,Female,1960-06-22
11346,22345,AW00022345,Amanda James,Amanda,James,United States,Married,Female,1961-01-14
11347,22346,AW00022346,Catherine Howard,Catherine,Howard,United States,Married,Female,1971-09-30
11348,22347,AW00022347,Abigail Long,Abigail,Long,United States,Married,Female,1967-02-13
11349,22348,AW00022348,Zoe Torres,Zoe,Torres,United States,Married,Female,1961-12-29
11350,22349,AW00022349,Mason Morris,Mason,Morris,Canada,Married,Male,1967-10-18
11351,22350,AW00022350,Riley Powell,Riley,Powell,United States,Married,Female,1961-12-04
11352,22351,AW00022351,Sarah Davis,Sarah,Davis,United States,Married,Female,1962-03-12
11353,22352,AW00022352,Elizabeth Moore,Elizabeth,Moore,United States,Married,Female,1963-06-04
11354,22353,AW00022353,Amanda Allen,Amanda,Allen,Canada,Married,Female,1962-09-04
11355,22354,AW00022354,Sara King,Sara,King,Canada,Married,Female,1962-08-31
11356,22355,AW00022355,Logan Jones,Logan,Jones,United States,Married,Male,1979-04-20
11357,22356,AW00022356,Charles Ward,Charles,Ward,United States,Married,Male,1962-08-26
11358,22357,AW00022357,Justin Lal,Justin,Lal,United States,Married,Male,1979-01-13
11359,22358,AW00022358,Sydney Butler,Sydney,Butler,United States,Married,Female,1963-02-05
11360,22359,AW00022359,Ethan Lee,Ethan,Lee,Canada,Single,Male,1969-10-22
11361,22360,AW00022360,Caleb Collins,Caleb,Collins,United States,Single,Male,1963-07-13
11362,22361,AW00022361,Nathan White,Nathan,White,United States,Married,Male,1964-04-19
11363,22362,AW00022362,Austin Russell,Austin,Russell,United States,Married,Male,1964-05-12
11364,22363,AW00022363,Faith Diaz,Faith,Diaz,Canada,Single,Female,1969-04-17
11365,22364,AW00022364,Katherine Jenkins,Katherine,Jenkins,United States,Married,Female,1964-03-19
11366,22365,AW00022365,Sebastian Richardson,Sebastian,Richardson,United States,Married,Male,1963-08-30
11367,22366,AW00022366,Logan Henderson,Logan,Henderson,Canada,Married,Male,1964-01-13
11368,22367,AW00022367,Jasmine Griffin,Jasmine,Griffin,United States,Single,Female,1964-04-11
11369,22368,AW00022368,Edward Ross,Edward,Ross,United States,Single,Male,1975-09-19
11370,22369,AW00022369,Louis Deng,Louis,Deng,United States,Married,Male,1964-11-01
11371,22370,AW00022370,Carol Patterson,Carol,Patterson,United States,Single,Female,1964-11-07
11372,22371,AW00022371,Blake Powell,Blake,Powell,Canada,Single,Male,1978-04-13
11373,22372,AW00022372,Melanie Perry,Melanie,Perry,United States,Single,Female,1978-02-22
11374,22373,AW00022373,Gabrielle Bell,Gabrielle,Bell,Canada,Single,Female,1979-03-24
11375,22374,AW00022374,Luke Patterson,Luke,Patterson,United States,Married,Male,1978-09-01
11376,22375,AW00022375,Jasmine Williams,Jasmine,Williams,United States,Single,Female,1979-03-26
11377,22376,AW00022376,Marcus Martin,Marcus,Martin,United States,Single,Male,1977-09-15
11378,22377,AW00022377,Roger Zeng,Roger,Zeng,France,Single,Male,1978-03-08
11379,22378,AW00022378,Rebekah Malhotra,Rebekah,Malhotra,France,Single,Female,1967-08-14
11380,22379,AW00022379,Fernando Hayes,Fernando,Hayes,France,Single,Male,1973-07-13
11381,22380,AW00022380,Brendan Nath,Brendan,Nath,Germany,Single,Male,1968-02-20
11382,22381,AW00022381,Hunter Patterson,Hunter,Patterson,Germany,Married,Male,1967-09-20
11383,22382,AW00022382,Bethany Xu,Bethany,Xu,United Kingdom,Single,Female,1968-05-25
11384,22383,AW00022383,Devin Jenkins,Devin,Jenkins,United Kingdom,Married,Male,1973-02-17
11385,22384,AW00022384,Paige Sanchez,Paige,Sanchez,Germany,Single,Female,1967-03-27
11386,22385,AW00022385,Misty Lal,Misty,Lal,United Kingdom,Married,Female,1967-06-14
11387,22386,AW00022386,Jerome Gill,Jerome,Gill,Germany,Married,Male,1940-09-11
11388,22387,AW00022387,Audrey Romero,Audrey,Romero,Germany,Married,Female,1942-05-19
11389,22388,AW00022388,Bradley Beck,Bradley,Beck,United Kingdom,Married,Male,1941-11-13
11390,22389,AW00022389,Edwin Luo,Edwin,Luo,Germany,Married,Male,1963-03-15
11391,22390,AW00022390,Kelvin Zheng,Kelvin,Zheng,Germany,Married,Male,1962-08-02
11392,22391,AW00022391,Angela Watson,Angela,Watson,Germany,Married,Female,1959-12-03
11393,22392,AW00022392,Bailey Gray,Bailey,Gray,France,Married,Female,1965-05-10
11394,22393,AW00022393,Chelsea Perez,Chelsea,Perez,Germany,Single,Female,1965-03-12
11395,22394,AW00022394,Meagan Suri,Meagan,Suri,France,Single,Female,1942-12-04
11396,22395,AW00022395,Jermaine Patel,Jermaine,Patel,France,Single,Male,1943-11-22
11397,22396,AW00022396,Rebekah Patel,Rebekah,Patel,United Kingdom,Single,Female,1952-08-24
11398,22397,AW00022397,Marie Patel,Marie,Patel,France,Married,Female,1948-02-02
11399,22398,AW00022398,Sheila Moreno,Sheila,Moreno,Germany,Married,Female,1947-09-09
11400,22399,AW00022399,Arthur Fernandez,Arthur,Fernandez,Australia,Single,Male,1985-07-05
11401,22400,AW00022400,Ruben Martin,Ruben,Martin,Australia,Married,Male,1985-11-16
11402,22401,AW00022401,Ian Price,Ian,Price,Australia,Married,Male,1985-07-07
11403,22402,AW00022402,Clarence Xie,Clarence,Xie,Australia,Married,Male,1986-03-10
11404,22403,AW00022403,Cedric Beck,Cedric,Beck,Australia,Married,Male,1984-08-20
11405,22404,AW00022404,Margaret Xu,Margaret,Xu,Australia,Single,Female,1986-05-06
11406,22405,AW00022405,Leonard Becker,Leonard,Becker,Australia,Married,Male,1984-03-20
11407,22406,AW00022406,Kelvin Shen,Kelvin,Shen,Australia,Married,Male,1983-05-12
11408,22407,AW00022407,Carolyn Gonzalez,Carolyn,Gonzalez,Australia,Married,Female,1985-04-17
11409,22408,AW00022408,Clarence Shan,Clarence,Shan,Australia,Single,Male,1985-03-05
11410,22409,AW00022409,Candace Madan,Candace,Madan,Australia,Single,Female,1985-02-11
11411,22410,AW00022410,Cassandra Arthur,Cassandra,Arthur,Australia,Single,Female,1984-02-13
11412,22411,AW00022411,Amy He,Amy,He,Australia,Single,Female,1984-05-04
11413,22412,AW00022412,Drew Andersen,Drew,Andersen,Australia,Married,Male,1983-04-03
11414,22413,AW00022413,Kristi Diaz,Kristi,Diaz,France,Married,Female,1949-06-25
11415,22414,AW00022414,Eugene Wu,Eugene,Wu,Germany,Single,Male,1960-02-01
11416,22415,AW00022415,Natalie Phillips,Natalie,Phillips,Germany,Single,Female,1948-07-15
11417,22416,AW00022416,Tabitha Romero,Tabitha,Romero,United Kingdom,Married,Female,1949-04-01
11418,22417,AW00022417,Shaun Goel,Shaun,Goel,France,Married,Male,1972-11-06
11419,22418,AW00022418,Jacob Smith,Jacob,Smith,United Kingdom,Married,Male,1967-02-23
11420,22419,AW00022419,Damien Xu,Damien,Xu,France,Single,Male,1964-10-30
11421,22420,AW00022420,Richard Moore,Richard,Moore,France,Single,Male,1965-04-26
11422,22421,AW00022421,Barbara Sharma,Barbara,Sharma,United Kingdom,Single,Female,1965-04-09
11423,22422,AW00022422,Nichole Black,Nichole,Black,United Kingdom,Married,Female,1970-12-01
11424,22423,AW00022423,Byron Hernandez,Byron,Hernandez,France,Single,Male,1974-08-11
11425,22424,AW00022424,Edwin Rai,Edwin,Rai,France,Single,Male,1969-04-17
11426,22425,AW00022425,Roy Sullivan,Roy,Sullivan,France,Single,Male,1964-04-05
11427,22426,AW00022426,Heather Zhu,Heather,Zhu,France,Married,Female,1971-08-08
11428,22427,AW00022427,Willie Sharma,Willie,Sharma,United Kingdom,Single,Male,1965-10-13
11429,22428,AW00022428,Destiny Smith,Destiny,Smith,United Kingdom,Single,Female,1966-03-26
11430,22429,AW00022429,Jesse Reed,Jesse,Reed,United Kingdom,Married,Male,1971-11-11
11431,22430,AW00022430,Brad Chande,Brad,Chande,France,Single,Male,1965-09-02
11432,22431,AW00022431,Marie Dominguez,Marie,Dominguez,France,Single,Female,1981-06-04
11433,22432,AW00022432,Bridget Xie,Bridget,Xie,Germany,Single,Female,1976-02-08
11434,22433,AW00022433,Miguel Hill,Miguel,Hill,United Kingdom,Single,Male,1976-02-12
11435,22434,AW00022434,Billy Schmidt,Billy,Schmidt,United Kingdom,Single,Male,1976-02-29
11436,22435,AW00022435,Ross Navarro,Ross,Navarro,France,Single,Male,1980-06-18
11437,22436,AW00022436,Roger Raji,Roger,Raji,Germany,Single,Male,1976-03-22
11438,22437,AW00022437,Trisha Zheng,Trisha,Zheng,United Kingdom,Single,Female,1975-07-27
